,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
34344,9,26,Random,Solved,1,308,0.027230,2500,"(1, 3)","(1, 1)",2
34345,9,26,No_reverse,Solved,1,488,0.042486,2500,"(1, 3)","(1, 1)",2
34346,9,26,Breadth-first,Unsolved,1,2500,1.617464,2500,"(1, 3)","(1, 1)",2
34347,9,26,Depth-first,Solved,1,239,0.021921,2500,"(1, 3)","(1, 1)",2
34348,9,27,Random,Unsolved,1,2500,0.227422,2500,"(1, 3)","(1, 1)",2
34349,9,27,No_reverse,Unsolved,1,2500,0.230380,2500,"(1, 3)","(1, 1)",2
34350,9,27,Breadth-first,Unsolved,1,2500,1.554374,2500,"(1, 3)","(1, 1)",2
34351,9,27,Depth-first,Solved,1,2130,0.196629,2500,"(1, 3)","(1, 1)",2
34352,9,28,Random,Unsolved,1,2500,0.205914,2500,"(1, 3)","(1, 1)",2
34353,9,28,No_reverse,Unsolved,1,2500,0.205853,2500,"(1, 3)","(1, 1)",2
34354,9,28,Breadth-first,Unsolved,1,2500,1.677488,2500,"(1, 3)","(1, 1)",2
34355,9,28,Depth-first,Unsolved,1,2500,0.209652,2500,"(1, 3)","(1, 1)",2
34356,9,29,Random,Unsolved,1,2500,0.199339,2500,"(1, 3)","(1, 1)",2
34357,9,29,No_reverse,Unsolved,1,2500,0.199567,2500,"(1, 3)","(1, 1)",2
34358,9,29,Breadth-first,Unsolved,1,2500,1.661638,2500,"(1, 3)","(1, 1)",2
34359,9,29,Depth-first,Unsolved,1,2500,0.204839,2500,"(1, 3)","(1, 1)",2
34360,9,20,Random,Solved,1,1,0.000127,2500,"(1, 3)","(1, 1)",2
34361,9,20,No_reverse,Solved,1,39,0.003638,2500,"(1, 3)","(1, 1)",2
34362,9,20,Breadth-first,Solved,1,1,0.000724,2500,"(1, 3)","(1, 1)",2
34363,9,20,Depth-first,Solved,1,22,0.002016,2500,"(1, 3)","(1, 1)",2
34364,9,21,Random,Solved,1,804,0.073231,2500,"(1, 3)","(1, 1)",2
34365,9,21,No_reverse,Solved,1,2278,0.199508,2500,"(1, 3)","(1, 1)",2
34366,9,21,Breadth-first,Unsolved,1,2500,1.423152,2500,"(1, 3)","(1, 1)",2
34367,9,21,Depth-first,Solved,1,192,0.017528,2500,"(1, 3)","(1, 1)",2
34368,9,22,Random,Unsolved,1,2500,0.209156,2500,"(1, 3)","(1, 1)",2
34369,9,22,No_reverse,Unsolved,1,2500,0.205333,2500,"(1, 3)","(1, 1)",2
34370,9,22,Breadth-first,Unsolved,1,2500,1.403484,2500,"(1, 3)","(1, 1)",2
34371,9,22,Depth-first,Unsolved,1,2500,0.215545,2500,"(1, 3)","(1, 1)",2
34372,9,23,Random,Solved,1,356,0.031019,2500,"(1, 3)","(1, 1)",2
34373,9,23,No_reverse,Solved,1,21,0.001850,2500,"(1, 3)","(1, 1)",2
34374,9,23,Breadth-first,Solved,1,181,0.079174,2500,"(1, 3)","(1, 1)",2
34375,9,23,Depth-first,Solved,1,271,0.023757,2500,"(1, 3)","(1, 1)",2
34376,9,24,Random,Unsolved,1,2500,0.208945,2500,"(1, 3)","(1, 1)",2
34377,9,24,No_reverse,Unsolved,1,2500,0.212482,2500,"(1, 3)","(1, 1)",2
34378,9,24,Breadth-first,Unsolved,1,2500,1.458771,2500,"(1, 3)","(1, 1)",2
34379,9,24,Depth-first,Unsolved,1,2500,0.215398,2500,"(1, 3)","(1, 1)",2
34380,9,25,Random,Solved,1,2436,0.226793,2500,"(1, 3)","(1, 1)",2
34381,9,25,No_reverse,Unsolved,1,2500,0.232320,2500,"(1, 3)","(1, 1)",2
34382,9,25,Breadth-first,Unsolved,1,2500,1.667281,2500,"(1, 3)","(1, 1)",2
34383,9,25,Depth-first,Unsolved,1,2500,0.236096,2500,"(1, 3)","(1, 1)",2
34384,9,26,Random,Solved,1,763,0.064933,2500,"(1, 3)","(1, 1)",2
34385,9,26,No_reverse,Solved,1,321,0.027748,2500,"(1, 3)","(1, 1)",2
34386,9,26,Breadth-first,Unsolved,1,2500,1.565216,2500,"(1, 3)","(1, 1)",2
34387,9,26,Depth-first,Solved,1,713,0.063547,2500,"(1, 3)","(1, 1)",2
34388,9,27,Random,Solved,1,2329,0.189920,2500,"(1, 3)","(1, 1)",2
34389,9,27,No_reverse,Solved,1,576,0.048898,2500,"(1, 3)","(1, 1)",2
34390,9,27,Breadth-first,Unsolved,1,2500,1.562148,2500,"(1, 3)","(1, 1)",2
34391,9,27,Depth-first,Solved,1,149,0.013143,2500,"(1, 3)","(1, 1)",2
34392,9,28,Random,Unsolved,1,2500,0.196844,2500,"(1, 3)","(1, 1)",2
34393,9,28,No_reverse,Unsolved,1,2500,0.204076,2500,"(1, 3)","(1, 1)",2
34394,9,28,Breadth-first,Unsolved,1,2500,1.465714,2500,"(1, 3)","(1, 1)",2
34395,9,28,Depth-first,Unsolved,1,2500,0.202531,2500,"(1, 3)","(1, 1)",2
34396,9,29,Random,Unsolved,1,2500,0.252308,2500,"(1, 3)","(1, 1)",2
34397,9,29,No_reverse,Solved,1,2071,0.202360,2500,"(1, 3)","(1, 1)",2
34398,9,29,Breadth-first,Unsolved,1,2500,1.660690,2500,"(1, 3)","(1, 1)",2
34399,9,29,Depth-first,Solved,1,436,0.042897,2500,"(1, 3)","(1, 1)",2
34400,9,20,Random,Unsolved,1,2500,0.186286,2500,"(1, 3)","(1, 1)",2
34401,9,20,No_reverse,Solved,1,742,0.054291,2500,"(1, 3)","(1, 1)",2
34402,9,20,Breadth-first,Unsolved,1,2500,1.310322,2500,"(1, 3)","(1, 1)",2
34403,9,20,Depth-first,Unsolved,1,2500,0.181685,2500,"(1, 3)","(1, 1)",2
34404,9,21,Random,Solved,1,92,0.007310,2500,"(1, 3)","(1, 1)",2
34405,9,21,No_reverse,Solved,1,16,0.001401,2500,"(1, 3)","(1, 1)",2
34406,9,21,Breadth-first,Solved,1,676,0.373015,2500,"(1, 3)","(1, 1)",2
34407,9,21,Depth-first,Solved,1,15,0.001325,2500,"(1, 3)","(1, 1)",2
34408,9,22,Random,Solved,1,1066,0.097046,2500,"(1, 3)","(1, 1)",2
34409,9,22,No_reverse,Solved,1,377,0.033215,2500,"(1, 3)","(1, 1)",2
34410,9,22,Breadth-first,Unsolved,1,2500,1.382393,2500,"(1, 3)","(1, 1)",2
34411,9,22,Depth-first,Unsolved,1,2500,0.235894,2500,"(1, 3)","(1, 1)",2
34412,9,23,Random,Unsolved,1,2500,0.194021,2500,"(1, 3)","(1, 1)",2
34413,9,23,No_reverse,Solved,1,1165,0.092777,2500,"(1, 3)","(1, 1)",2
34414,9,23,Breadth-first,Unsolved,1,2500,1.377753,2500,"(1, 3)","(1, 1)",2
34415,9,23,Depth-first,Unsolved,1,2500,0.200460,2500,"(1, 3)","(1, 1)",2
34416,9,24,Random,Solved,1,472,0.039774,2500,"(1, 3)","(1, 1)",2
34417,9,24,No_reverse,Solved,1,195,0.016483,2500,"(1, 3)","(1, 1)",2
34418,9,24,Breadth-first,Unsolved,1,2500,1.574898,2500,"(1, 3)","(1, 1)",2
34419,9,24,Depth-first,Solved,1,441,0.038331,2500,"(1, 3)","(1, 1)",2
34420,9,25,Random,Unsolved,1,2500,0.215051,2500,"(1, 3)","(1, 1)",2
34421,9,25,No_reverse,Unsolved,1,2500,0.223442,2500,"(1, 3)","(1, 1)",2
34422,9,25,Breadth-first,Unsolved,1,2500,1.527502,2500,"(1, 3)","(1, 1)",2
34423,9,25,Depth-first,Unsolved,1,2500,0.228759,2500,"(1, 3)","(1, 1)",2
34424,9,26,Random,Unsolved,1,2500,0.214485,2500,"(1, 3)","(1, 1)",2
34425,9,26,No_reverse,Unsolved,1,2500,0.211726,2500,"(1, 3)","(1, 1)",2
34426,9,26,Breadth-first,Unsolved,1,2500,1.387705,2500,"(1, 3)","(1, 1)",2
34427,9,26,Depth-first,Unsolved,1,2500,0.218853,2500,"(1, 3)","(1, 1)",2
34428,9,27,Random,Unsolved,1,2500,0.221888,2500,"(1, 3)","(1, 1)",2
34429,9,27,No_reverse,Solved,1,192,0.017354,2500,"(1, 3)","(1, 1)",2
34430,9,27,Breadth-first,Unsolved,1,2500,1.630442,2500,"(1, 3)","(1, 1)",2
34431,9,27,Depth-first,Unsolved,1,2500,0.213339,2500,"(1, 3)","(1, 1)",2
34432,9,28,Random,Unsolved,1,2500,0.211565,2500,"(1, 3)","(1, 1)",2
34433,9,28,No_reverse,Unsolved,1,2500,0.216130,2500,"(1, 3)","(1, 1)",2
34434,9,28,Breadth-first,Unsolved,1,2500,1.547242,2500,"(1, 3)","(1, 1)",2
34435,9,28,Depth-first,Unsolved,1,2500,0.220889,2500,"(1, 3)","(1, 1)",2
34436,9,29,Random,Unsolved,1,2500,0.198245,2500,"(1, 3)","(1, 1)",2
34437,9,29,No_reverse,Unsolved,1,2500,0.190453,2500,"(1, 3)","(1, 1)",2
34438,9,29,Breadth-first,Unsolved,1,2500,1.666879,2500,"(1, 3)","(1, 1)",2
34439,9,29,Depth-first,Unsolved,1,2500,0.202794,2500,"(1, 3)","(1, 1)",2
34440,9,20,Random,Unsolved,1,2500,0.194577,2500,"(1, 3)","(1, 1)",2
34441,9,20,No_reverse,Solved,1,980,0.072160,2500,"(1, 3)","(1, 1)",2
34442,9,20,Breadth-first,Unsolved,1,2500,1.433853,2500,"(1, 3)","(1, 1)",2
34443,9,20,Depth-first,Solved,1,786,0.063943,2500,"(1, 3)","(1, 1)",2
34444,9,21,Random,Unsolved,1,2500,0.240030,2500,"(1, 3)","(1, 1)",2
34445,9,21,No_reverse,Solved,1,892,0.086381,2500,"(1, 3)","(1, 1)",2
34446,9,21,Breadth-first,Unsolved,1,2500,1.316755,2500,"(1, 3)","(1, 1)",2
