,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
23886,6,7,Breadth-first,Solved,1,51,0.009656,2500,"(3, 1)","(1, 1)",2
23887,6,7,Depth-first,Solved,1,23,0.000671,2500,"(3, 1)","(1, 1)",2
23888,6,8,Random,Solved,1,132,0.004441,2500,"(3, 1)","(1, 1)",2
23889,6,8,No_reverse,Solved,1,99,0.003241,2500,"(3, 1)","(1, 1)",2
23890,6,8,Breadth-first,Solved,1,2057,1.129854,2500,"(3, 1)","(1, 1)",2
23891,6,8,Depth-first,Solved,1,97,0.003489,2500,"(3, 1)","(1, 1)",2
23892,6,9,Random,Solved,1,7,0.000237,2500,"(3, 1)","(1, 1)",2
23893,6,9,No_reverse,Solved,1,100,0.003092,2500,"(3, 1)","(1, 1)",2
23894,6,9,Breadth-first,Solved,1,1,0.009723,2500,"(3, 1)","(1, 1)",2
23895,6,9,Depth-first,Solved,1,132,0.004307,2500,"(3, 1)","(1, 1)",2
23896,6,10,Random,Solved,1,47,0.001722,2500,"(3, 1)","(1, 1)",2
23897,6,10,No_reverse,Solved,1,13,0.000491,2500,"(3, 1)","(1, 1)",2
23898,6,10,Breadth-first,Solved,1,1,0.000477,2500,"(3, 1)","(1, 1)",2
23899,6,10,Depth-first,Solved,1,38,0.001453,2500,"(3, 1)","(1, 1)",2
23900,6,11,Random,Solved,1,415,0.016626,2500,"(3, 1)","(1, 1)",2
23901,6,11,No_reverse,Solved,1,35,0.001434,2500,"(3, 1)","(1, 1)",2
23902,6,11,Breadth-first,Solved,1,840,0.539459,2500,"(3, 1)","(1, 1)",2
23903,6,11,Depth-first,Solved,1,52,0.002159,2500,"(3, 1)","(1, 1)",2
23904,6,12,Random,Solved,1,1,0.000059,2500,"(3, 1)","(1, 1)",2
23905,6,12,No_reverse,Solved,1,104,0.003869,2500,"(3, 1)","(1, 1)",2
23906,6,12,Breadth-first,Solved,1,1,0.000481,2500,"(3, 1)","(1, 1)",2
23907,6,12,Depth-first,Solved,1,62,0.002366,2500,"(3, 1)","(1, 1)",2
23908,6,13,Random,Solved,1,318,0.012546,2500,"(3, 1)","(1, 1)",2
23909,6,13,No_reverse,Solved,1,300,0.011613,2500,"(3, 1)","(1, 1)",2
23910,6,13,Breadth-first,Solved,1,1,0.000523,2500,"(3, 1)","(1, 1)",2
23911,6,13,Depth-first,Solved,1,794,0.093961,2500,"(3, 1)","(1, 1)",2
23912,6,14,Random,Unsolved,1,2500,0.208231,2500,"(3, 1)","(1, 1)",2
23913,6,14,No_reverse,Unsolved,1,2500,0.162416,2500,"(3, 1)","(1, 1)",2
23914,6,14,Breadth-first,Unsolved,1,2500,1.834040,2500,"(3, 1)","(1, 1)",2
23915,6,14,Depth-first,Unsolved,1,2500,0.176635,2500,"(3, 1)","(1, 1)",2
23916,6,15,Random,Solved,1,132,0.005942,2500,"(3, 1)","(1, 1)",2
23917,6,15,No_reverse,Solved,1,50,0.002284,2500,"(3, 1)","(1, 1)",2
23918,6,15,Breadth-first,Unsolved,1,2500,1.634398,2500,"(3, 1)","(1, 1)",2
23919,6,15,Depth-first,Solved,1,111,0.005125,2500,"(3, 1)","(1, 1)",2
23920,6,6,Random,Solved,1,39,0.001205,2500,"(3, 1)","(1, 1)",2
23921,6,6,No_reverse,Solved,1,54,0.041680,2500,"(3, 1)","(1, 1)",2
23922,6,6,Breadth-first,Solved,1,153,0.112517,2500,"(3, 1)","(1, 1)",2
23923,6,6,Depth-first,Solved,1,94,0.002926,2500,"(3, 1)","(1, 1)",2
23924,6,7,Random,Solved,1,25,0.000720,2500,"(3, 1)","(1, 1)",2
23925,6,7,No_reverse,Solved,1,87,0.002528,2500,"(3, 1)","(1, 1)",2
23926,6,7,Breadth-first,Solved,1,1691,0.874951,2500,"(3, 1)","(1, 1)",2
23927,6,7,Depth-first,Solved,1,196,0.005785,2500,"(3, 1)","(1, 1)",2
23928,6,8,Random,Solved,1,22,0.000707,2500,"(3, 1)","(1, 1)",2
23929,6,8,No_reverse,Solved,1,80,0.002365,2500,"(3, 1)","(1, 1)",2
23930,6,8,Breadth-first,Solved,1,298,0.126988,2500,"(3, 1)","(1, 1)",2
23931,6,8,Depth-first,Solved,1,35,0.001063,2500,"(3, 1)","(1, 1)",2
23932,6,9,Random,Solved,1,99,0.017569,2500,"(3, 1)","(1, 1)",2
23933,6,9,No_reverse,Solved,1,16,0.001582,2500,"(3, 1)","(1, 1)",2
23934,6,9,Breadth-first,Solved,1,1,0.001384,2500,"(3, 1)","(1, 1)",2
23935,6,9,Depth-first,Solved,1,30,0.000917,2500,"(3, 1)","(1, 1)",2
23936,6,10,Random,Solved,1,117,0.023370,2500,"(3, 1)","(1, 1)",2
23937,6,10,No_reverse,Solved,1,43,0.001923,2500,"(3, 1)","(1, 1)",2
23938,6,10,Breadth-first,Solved,1,1942,1.219157,2500,"(3, 1)","(1, 1)",2
23939,6,10,Depth-first,Solved,1,53,0.002531,2500,"(3, 1)","(1, 1)",2
23940,6,11,Random,Solved,1,209,0.007326,2500,"(3, 1)","(1, 1)",2
23941,6,11,No_reverse,Solved,1,14,0.000521,2500,"(3, 1)","(1, 1)",2
23942,6,11,Breadth-first,Solved,1,136,0.031961,2500,"(3, 1)","(1, 1)",2
